super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,type
03869,Mount Mary University,Milwaukee,WI,80800.0,34300.0,8.3080063,0.41987798,13.252533,0.1386589,1.1010212,0.01151979,10.616304,14.85414,85.33333333333333,Private not-for-profit
01880,Mount Mercy University,Cedar Rapids,IA,76500.0,43600.0,5.3291287,0.6034686,28.413311,0.22581902,1.5141819,0.012034186,-1.5800152,-8.4646111,152.5,Private not-for-profit
02778,Mount Saint Mary College,Poughkeepsie,NY,91700.0,47100.0,8.0073814,0.92643148,41.126987,0.042073842,3.293195,0.0033690133,-5.0053496,-11.328357,278.3333333333333,Private not-for-profit
01243,Mount St. Mary's College,Los Angeles,CA,48500.0,44900.0,21.239695,0.46410161,30.078995,0.70868033,6.3886867,0.15052155,-7.5994849,-11.815791,222.3333333333333,Private not-for-profit
03033,College Of Mount Saint Joseph,Cincinnati,OH,88500.0,41700.0,5.4493709,1.3442522,8.3953629,0.123184,0.45749447,0.0067127533,-2.1110151,-3.7384901,293.0,Private not-for-profit
02086,Mount Saint Mary's University,Washington DC,MD,111700.0,52500.0,3.1252668,1.9158199,31.147055,0.0,0.97342849,0.0,-1.4473252,-2.7147062,301.5,Private not-for-profit
07085,Mount Vernon Nazarene University,Columbus,OH,77200.0,34800.0,5.4846611,0.62325221,14.622521,0.049775809,0.80199575,0.0027300345,-0.77412707,-3.5692673,344.0,Private not-for-profit
02172,Mount Wachusett Community College,Boston,MA,71400.0,28900.0,10.659318,0.12502681,13.036889,0.027141258,1.3896434,0.002893073,3.0971396,3.2805185,499.6666666666667,Public
09629,Mountain Empire Community College,Big Stone Gap,VA,43000.0,19600.0,26.634315,0.21911818,5.1063085,0.0,1.3600303,0.0,-0.69792283,-1.7383863,416.3333333333333,Public
04996,Dabney S Lancaster Community College,Staunton,VA,63200.0,29800.0,13.802942,0.21454857,2.5245976,0.0,0.34846878,0.0,5.3276525,8.892333,161.3333333333333,Public
03204,Mount Hood Community College,Portland,OR,75000.0,30100.0,9.4415102,0.35723409,14.488808,0.022776801,1.3679621,0.0021504741,5.69276,8.4557819,1675.0,Public
01245,Mount San Antonio College,Los Angeles,CA,62800.0,30800.0,16.697124,0.2506215,17.686419,0.51062351,2.9531231,0.085259445,-3.0726488,-3.9787683,4660.0,Public
01246,Mt. San Jacinto College,Los Angeles,CA,71000.0,25100.0,12.712028,0.29425389,12.694518,0.15693273,1.6137305,0.01994933,-0.28821939,0.31823209,1448.0,Public
12912,MTI College,Sacramento,CA,48400.0,32300.0,16.457712,0.41159946,8.6505022,0.0,1.4236747,0.0,-2.4917393,-15.669754,98.0,Private for-profit
03304,Muhlenberg College,Allentown,PA,150300.0,60100.0,2.2099354,7.7504148,46.548,9.1679478,1.0286807,0.20260571,-1.6197088,-3.2737401,520.0,Private not-for-profit
03206,Multnomah University,Portland,OR,80500.0,24700.0,6.472291,1.3957002,22.438168,0.0,1.4522635,0.0,-1.7385347,-8.2289228,120.0,Private not-for-profit
01977,Murray State University,Murray,KY,79800.0,36100.0,8.4188643,0.77736145,17.036343,0.0,1.4342664,0.0,-0.8353411,-1.7016259,1304.0,Public
21618,Musicians Institute,Los Angeles,CA,77400.0,15500.0,13.646386,1.9599538,2.4012055,0.007752669,0.32767779,0.0010579592,-4.4874773,-5.5721502,170.5,Private for-profit
02297,Muskegon Community College,Grand Rapids,MI,73400.0,29100.0,8.8373594,0.32594472,8.5667086,0.0,0.75707084,0.0,7.7043562,10.001913,891.6666666666666,Public
03084,Muskingum University,Zanesville,OH,83100.0,41800.0,4.6444092,0.95299709,20.099337,0.093810096,0.93349546,0.0043569249,2.7942271,3.7191,379.6666666666667,Private not-for-profit
01247,Napa Valley College,San Francisco,CA,75000.0,33700.0,9.9417667,0.33877575,16.492439,0.057166804,1.63964,0.0056833904,0.036188856,-2.3525958,837.0,Public
08221,"Universal Technical Institute of Rancho Cucamonga, CA",Los Angeles,CA,62900.0,41300.0,13.784989,0.24697702,23.239635,0.12418132,3.2035813,0.017118381,1.4908986,4.2607565,2105.0,Private for-profit
08557,Nash Community College,Wilson,NC,57600.0,25900.0,20.017376,0.21710743,4.1656246,0.0,0.83384877,0.0,-0.46971893,6.3052535,374.6666666666667,Public
09236,Nashua Community College,Manchester,NH,81500.0,33500.0,7.7254744,0.55876201,20.493607,0.10301992,1.5832282,0.0079587782,0.28972402,-2.193738,304.0,Public
08145,Nashville State Community College,Nashville,TN,65400.0,28400.0,13.043497,0.76633567,7.1839514,0.0034477664,0.93703848,0.00044970933,8.7960262,14.629836,911.3333333333334,Public
02873,Nassau Community College,New York,NY,80100.0,36000.0,10.617213,0.62620288,21.635952,0.29587707,2.2971351,0.031413898,0.20125508,-0.63776857,4225.0,Public
12105,National Park Community College,Hot Springs,AR,48900.0,21700.0,22.749025,0.36929625,7.3455997,0.43831155,1.6710523,0.099711612,3.1089091,3.6651094,323.3333333333333,Public
03593,Navarro College,Corsicana,TX,56000.0,30900.0,18.396315,0.28253791,9.799036,0.21442167,1.8026617,0.039445687,0.077625431,3.9414101,904.3333333333334,Public
02779,Nazareth College Of Rochester,Buffalo,NY,100500.0,45400.0,4.527235,1.2079916,14.871888,0.20275132,0.67328531,0.0091790287,0.48768926,-1.8461072,350.3333333333333,Private not-for-profit
02555,Nebraska Wesleyan University,Lincoln,NE,88200.0,49000.0,3.7686419,2.0615191,16.141254,0.16519511,0.60830611,0.006225612,-2.0024557,-9.7446527,327.3333333333333,Private not-for-profit
03988,Neumann University,Philadelphia,PA,85200.0,40800.0,7.954648,1.1101969,16.619413,0.029366996,1.3220159,0.0023360411,-1.3872588,-4.4612532,277.0,Private not-for-profit
41143,Nevada State College,Las Vegas,NV,88500.0,32900.0,4.0714869,1.9330727,1.111268,0.0,0.045245133,0.0,4.4278612,2.7994144,55.5,Public
07780,New Castle School Of Trades,Youngstown,PA,50400.0,28700.0,20.639191,0.0505221,20.282461,0.011271513,4.1861353,0.002326349,-6.3898005,-12.733795,82.5,Private for-profit
02579,New England College,Manchester,NH,94400.0,36600.0,5.6638002,3.1236696,15.377114,0.0,0.87092912,0.0,3.8793266,8.5974712,182.3333333333333,Private not-for-profit
07845,New England Institute Of Technology,Providence,RI,71400.0,39200.0,12.01888,0.50971591,16.192427,0.36973748,1.9461485,0.044438303,-0.62053871,-1.3010042,614.6666666666666,Private not-for-profit
02613,New Jersey City University,Newark,NJ,51600.0,41200.0,20.409746,0.0940018,26.058468,0.0,5.3184671,0.0,0.95113039,2.3650267,783.6666666666666,Public
02621,New Jersey Institute Of Technology,Newark,NJ,84000.0,71600.0,10.139068,0.38414061,63.790905,1.0736407,6.467803,0.10885715,-2.1279979,-4.6048923,612.6666666666666,Public
02653,New Mexico Highlands University,Las Vegas,NM,48500.0,33600.0,21.17561,0.074358374,14.582239,0.039820332,3.087878,0.0084321983,-4.8120532,-6.7816029,227.3333333333333,Public
02654,New Mexico Institute Of Mining & Technology,Socorro,NM,91800.0,55000.0,8.3693523,0.39256126,47.67683,3.5972097,3.9902415,0.30106312,-5.1714387,-8.3925161,194.0,Public
02655,New Mexico Junior College,Hobbs,NM,50000.0,31300.0,22.042318,0.34722337,19.683868,0.0,4.3387809,0.0,-3.2822223,-3.8523715,352.3333333333333,Public
02656,New Mexico Military Institute,Roswell,NM,75600.0,49300.0,8.3857327,1.3691121,0.30623949,0.0,0.025680425,0.0,5.7944007,-1.762823,107.5,Public
02657,New Mexico State University,El Paso,NM,59300.0,33500.0,17.891996,0.21204583,17.780607,0.45601609,3.1813054,0.081590377,1.1738766,1.939952,3272.666666666667,Public
05223,New River Community College,Roanoke,VA,68000.0,30500.0,11.660809,0.45658615,12.156487,0.052691944,1.4175446,0.0061443066,1.8555273,3.1475704,596.0,Public
02782,New York Institute Of Technology,New York,NY,78500.0,49900.0,14.60806,1.5220797,36.985092,0.010352842,5.4028044,0.0015123492,-6.0802588,-7.4753737,637.3333333333334,Private not-for-profit
02785,New York University,New York,NY,130500.0,58100.0,6.9385424,8.8063698,52.27713,7.4537716,3.6272709,0.51718313,-1.6678948,-3.2508402,3738.666666666667,Private not-for-profit
03440,Newberry College,Columbia,SC,80400.0,37100.0,10.861122,1.8393574,8.1903038,0.0,0.88955897,0.0,-0.040564068,7.7667489,148.3333333333333,Private not-for-profit
01939,Newman University,Wichita,KS,91400.0,45700.0,4.1185803,0.80603129,8.3515787,0.16863765,0.34396648,0.0069454769,-2.2999291,-5.9864154,123.5,Private not-for-profit
02581,NHTI  - Concord's Community College,Manchester,NH,76600.0,37200.0,6.18431,0.54649669,17.311983,0.69213426,1.0706267,0.042803727,4.0816903,1.2279984,600.6666666666666,Public
02874,Niagara County Community College,Buffalo,NY,71900.0,30100.0,11.744399,0.088796385,8.368618,0.0,0.98284388,0.0,2.5506537,4.6313725,1061.666666666667,Public
02788,Niagara University,Buffalo,NY,92300.0,46500.0,5.8389735,1.112553,25.686365,2.3090029,1.49982,0.13482206,-0.57602161,-2.70297,495.0,Private not-for-profit
02005,Nicholls State University,Houma,LA,69800.0,38900.0,15.255252,0.51663506,18.731112,0.84808606,2.8574781,0.12937766,-11.110761,-19.475027,1353.5,Public
02197,Nichols College,Boston,MA,95300.0,56800.0,4.4593906,1.4956756,52.33218,0.18679193,2.3336964,0.0083297817,3.4715519,-3.4945779,222.0,Private not-for-profit
05384,Nicolet Area Technical College,Rhinelander,WI,63100.0,25700.0,12.287741,0.33335865,3.685703,0.0050502806,0.45288965,0.00062056532,0.1240056,-3.1176977,252.0,Public
03765,Norfolk State University,Virginia Beach,VA,48000.0,34400.0,20.608868,0.018557239,16.711349,0.0,3.44402,0.0,-5.8426571,-7.4083543,979.3333333333334,Public
12261,North Arkansas College,Harrison,AR,45000.0,25400.0,22.416376,0.16055733,9.0950451,0.0,2.0387795,0.0,-0.42154211,-1.3694131,331.3333333333333,Public
02905,North Carolina Agricultural & Technical State University,Greensboro,NC,52600.0,34300.0,17.229799,0.21607262,15.756986,0.0,2.7148972,0.0,-3.0659752,-2.0007691,1535.333333333333,Public
02950,North Carolina Central University,Raleigh,NC,45600.0,32300.0,21.139999,0.1674898,13.439994,0.25206161,2.8412144,0.053285819,-0.62580723,2.2460518,640.6666666666666,Public
02972,North Carolina State University,Raleigh,NC,111400.0,52300.0,4.2567463,2.238378,31.746281,1.4099748,1.3513585,0.06001905,-0.07023222,-0.74575156,3984.0,Public
02951,North Carolina Wesleyan College,Wilson,NC,63100.0,34100.0,14.657028,0.95071095,9.8722,0.0,1.4469711,0.0,5.7606344,12.114308,178.3333333333333,Private not-for-profit
01734,North Central College,Chicago,IL,103700.0,48800.0,3.4014158,1.8419025,32.196533,0.034218978,1.0951381,0.0011639297,0.68587685,-2.3375947,389.8333333333333,Private not-for-profit
05265,North Central Kansas Technical College,Beloit,KS,58900.0,40600.0,11.959387,0.57820183,5.1868496,0.14435087,0.62031543,0.01726348,-0.42677507,-1.4559697,139.0,Public
02299,North Central Michigan College,Petoskey,MI,60500.0,24700.0,11.962216,0.41162887,7.0604415,0.0,0.84458524,0.0,5.2719498,4.5503058,373.6666666666667,Public
02514,North Central Missouri College,Trenton,MO,57900.0,29300.0,14.708339,0.15884207,8.0498457,0.058405094,1.1839986,0.0085904188,-4.7990093,-6.5221438,170.5,Public
05313,North Central State College,Mansfield,OH,60100.0,26300.0,11.625132,0.21052262,9.417244,0.0,1.094767,0.0,0.64671981,-2.3928182,510.3333333333333,Public
03558,North Central Texas College,Dallas,TX,79800.0,32500.0,10.914198,0.59309632,14.102403,0.0,1.5391641,0.0,-1.4011611,-2.3371968,979.0,Public
02369,North Central University,Minneapolis,MN,74000.0,28700.0,5.9168601,0.3998706,14.174305,0.13031398,0.83867377,0.007710495,-1.9448053,-3.3511479,252.0,Private not-for-profit
07111,North Country Community College,Plattsburgh,NY,61000.0,24900.0,18.513245,0.15191519,13.580913,0.043547522,2.5142674,0.0080620591,1.4721621,-0.28659308,211.0,Public
02996,North Dakota State College Of Science,Fargo,ND,63200.0,43500.0,9.7160187,0.17784512,30.598774,0.50557894,2.9729829,0.049122144,-2.2639008,-9.6085243,726.0,Public
02997,North Dakota State University - Main Campus - Fargo,Fargo,ND,81900.0,50600.0,5.1573491,0.65052009,32.840191,1.5415492,1.6936833,0.079503074,-2.3397982,-8.9438248,1743.0,Public
01508,North Florida Community College,Lake City,FL,48800.0,26500.0,24.873814,0.27970561,5.5417204,0.6851424,1.3784373,0.17042103,-6.7293262,-3.8180313,189.3333333333333,Public
05619,North Georgia Technical College,Gainesville,GA,42300.0,17700.0,29.450026,0.44514745,8.3328676,0.02566381,2.4540317,0.0075579984,-2.2283661,-4.4393573,206.5,Public
03441,North Greenville University,Greenville,SC,77100.0,32200.0,6.7824349,0.26405835,16.606449,0.14184673,1.1263216,0.0096206628,0.19551864,-7.3109441,318.5,Private not-for-profit
01623,North Idaho College,Spokane,ID,59600.0,26700.0,14.090839,0.42410138,10.971869,0.33217791,1.5460285,0.046806652,-2.0779819,-5.6052427,828.3333333333334,Public
01877,North Iowa Area Community College,Mason City,IA,62100.0,33300.0,9.8761387,0.20688234,11.246574,0.0083541321,1.1107272,0.00082506565,1.075899,-2.884052,696.0,Public
01735,North Park University,Chicago,IL,87200.0,40200.0,7.3835373,2.1609409,23.094801,0.0,1.7052133,0.0,0.26982793,-5.2783041,298.6666666666667,Private not-for-profit
09704,North Seattle College,Seattle,WA,71200.0,28800.0,11.944085,0.77231526,17.906593,0.046812996,2.1387789,0.0055913841,-1.020317,-6.174252,438.6666666666667,Public
02173,North Shore Community College,Boston,MA,72000.0,29300.0,13.870798,0.53372842,13.339546,0.24660556,1.8503016,0.034206159,4.6790423,5.7335095,1046.333333333333,Public
07191,Northampton County Area Community College,Allentown,PA,74900.0,30200.0,9.1174421,0.38589403,12.226363,0.2871041,1.1147317,0.026176549,3.2663941,4.2663794,1306.666666666667,Public
05387,Northcentral Technical College,Wausau,WI,69200.0,34000.0,7.7402325,0.14895283,8.4115982,0.028067516,0.65107721,0.0021724908,3.1801589,6.2817631,480.1666666666667,Public
01031,Northeast Alabama Community College,Gadsden,AL,53200.0,30400.0,17.717339,0.085372739,12.263535,0.059671119,2.1727719,0.010572134,2.5090809,6.189712,294.5,Public
11667,Northeast Community College,Virginia Beach,NE,54300.0,33800.0,13.242981,0.041652512,13.870592,0.0027455876,1.83688,0.00036359765,-2.9860799,-8.5799799,637.3333333333334,Public
04587,Northeast Iowa Community College,Decorah,IA,64400.0,32800.0,9.4035206,0.16023244,10.734466,0.017593237,1.0094177,0.0016543836,2.0065088,-0.48606613,730.3333333333334,Public
02426,Northeast Mississippi Community College,Corinth,MS,57200.0,31500.0,15.881801,0.11927059,8.9284592,0.55110592,1.4180001,0.087525539,11.82194,18.599442,752.5,Public
05378,Northeast State Community College,Johnson City,TN,60200.0,24100.0,14.266531,0.13411525,8.3269882,0.044382006,1.1879724,0.0063317725,4.3316908,6.0786352,701.3333333333334,Public
23154,Northeast Texas Community College,Texarkana,TX,51100.0,28500.0,20.428453,0.23581037,11.358315,0.39413223,2.3203282,0.080515116,-0.050248962,4.0423698,413.3333333333333,Public
05301,Northeast Wisconsin Technical College,Green Bay,WI,74500.0,33900.0,7.6292291,0.41020432,11.162073,0.063643247,0.85158014,0.0048554894,1.9096599,1.7158694,1110.5,Public
01693,Northeastern Illinois University,Chicago,IL,53300.0,34900.0,18.364094,0.12983769,17.297632,0.19512728,3.1765535,0.035833359,1.0868969,0.057185248,900.0,Public
01361,Northeastern Junior College,Sterling,CO,61100.0,31600.0,13.535511,0.17082356,9.4353523,0.54113835,1.2771231,0.073245838,-2.5851495,-6.0406218,369.0,Public
03160,Northeastern Oklahoma A & M College,Joplin,OK,52800.0,29400.0,18.082962,0.075985447,10.314717,0.0,1.8652065,0.0,0.068121128,1.0640547,390.6666666666667,Public
03161,Northeastern State University,Muskogee,OK,62100.0,33800.0,15.930955,0.35520473,13.838103,0.4941442,2.2045422,0.078721888,-2.8920202,-0.28738743,864.6666666666666,Public
07602,Northeastern Technical College,Bennettsville,SC,42200.0,21800.0,27.297705,0.1859374,1.091563,0.025673479,0.29797167,0.0070082708,-0.8159793,2.5052929,177.0,Public
02199,Northeastern University,Boston,MA,108300.0,61800.0,5.1461115,3.782536,47.367035,1.7370485,2.4375606,0.089390457,-2.1070781,-7.7308335,2601.333333333334,Private not-for-profit
02174,Northern Essex Community College,Boston,MA,70700.0,31300.0,14.272831,0.36006388,10.864457,0.0085794637,1.5506657,0.0012245324,4.3891048,6.732522,694.3333333333334,Public
01737,Northern Illinois University,Rockford,IL,97700.0,48000.0,5.3890185,0.70372933,30.3344,0.61029243,1.6347265,0.03288877,3.4014981,4.5918441,3034.666666666667,Public
09275,Northern Kentucky University,Cincinnati,KY,86400.0,36900.0,6.5365233,0.53492099,14.358182,0.32531816,0.93852592,0.021264497,-0.34088498,-1.4250921,1933.666666666667,Public
02301,Northern Michigan University,Marquette,MI,81000.0,35800.0,7.149292,0.69518656,18.699221,0.013630799,1.3368617,0.00097450567,1.3730962,0.75384605,1525.666666666667,Public
03162,Northern Oklahoma College,Tulsa,OK,63000.0,29800.0,14.239504,0.23161513,10.170019,0.0,1.4481602,0.0,-1.1400304,-3.8816724,587.3333333333334,Public
03727,Northern Virginia Community College,Washington DC,VA,86200.0,37300.0,9.6939716,0.627379,25.972122,0.25149268,2.51773,0.024379626,-1.1970232,-0.98963499,5319.0,Public
03930,Northern Wyoming Community College District,Sheridan,WY,65300.0,30800.0,13.352288,0.34548929,12.822803,0.017263036,1.7121377,0.0023050103,-5.3713512,-13.218367,374.6666666666667,Public
03875,Northland College,Ashland,WI,74600.0,31000.0,6.491106,1.253988,8.6564093,0.0,0.56189668,0.0,1.5033721,-8.3440371,153.6666666666667,Private not-for-profit
11862,Northland Pioneer College,Gallup,AZ,46800.0,17800.0,23.593821,0.15069467,8.352911,0.0,1.9707707,0.0,-2.7544401,-2.5388405,400.3333333333333,Public
30633,Northwest Arkansas Community College,Fayetteville,AR,65900.0,29500.0,12.875249,0.80153465,14.210148,0.25066745,1.829592,0.03227406,-0.78046268,-1.5150112,919.3333333333334,Public
03931,Northwest College,Cody,WY,60800.0,28300.0,13.950105,0.16764033,15.591809,0.082321048,2.1750736,0.011483872,-5.9960032,-12.532682,337.0,Public
01510,Northwest Florida State College,Pensacola,FL,62200.0,29000.0,12.679707,0.27057427,11.627254,0.21020998,1.4743016,0.026654009,-1.2804927,-4.9773836,1257.666666666667,Public
04600,Northwest Iowa Community College,Sioux Center,IA,62900.0,38900.0,7.1676426,0.11774506,22.442808,0.010638526,1.6086202,0.00076253153,-3.1545327,-7.849051,244.3333333333333,Public
05267,Northwest Kansas Technical College,Goodland,KS,57100.0,35300.0,15.262705,0.098270446,15.215079,0.013263004,2.3222327,0.0020242932,-3.3805404,-0.51722217,110.0,Public
02427,Northwest Mississippi Community College,Memphis,MS,51700.0,27200.0,20.949516,0.16163732,6.2186494,0.019542087,1.3027771,0.004093973,-1.1245266,1.4022063,1418.333333333333,Public
02496,Northwest Missouri State University,Polk,MO,80900.0,41500.0,5.5762997,0.47043759,17.036686,1.4339304,0.95001662,0.079960257,0.5899294,0.25620818,1039.666666666667,Public
01624,Northwest Nazarene University,Boise City,ID,83800.0,34300.0,5.1745076,0.42850491,26.984861,0.058418863,1.3963337,0.0030228884,1.4389491,4.7113786,263.3333333333333,Private not-for-profit
05697,Northwest - Shoals Community College,Florence,AL,56300.0,26800.0,20.022526,0.14039512,8.7788563,0.0,1.7577488,0.0,4.7755833,9.501955,750.5,Public
08677,Northwest State Community College,Toledo,OH,69200.0,28800.0,7.1046233,0.19701919,7.7153935,0.088419773,0.54814965,0.0062818914,8.8485193,9.546423,457.0,Public
03783,Northwest University,Seattle,WA,80400.0,38000.0,5.3097296,0.59573448,26.930109,0.17832769,1.429916,0.0094687184,2.7405968,2.3973732,159.5,Private not-for-profit
12362,"Northwestern College of Bridgeview, IL",Chicago,IL,43300.0,25800.0,24.994207,0.34456092,9.4823475,0.0042063277,2.3700378,0.0010513383,3.4446895,5.7381124,464.0,Private for-profit
01883,"Northwestern College of Orange City, IA",Sioux Center,IA,75300.0,38900.0,4.4364543,0.96307796,26.808372,0.47013444,1.1893411,0.020857299,-1.7069218,-8.591855,287.0,Private not-for-profit
02302,Northwestern Michigan College,Traverse City,MI,69400.0,26800.0,10.402072,0.28071341,10.251339,0.0,1.0663517,0.0,3.6550395,3.9597976,830.3333333333334,Public
03163,Northwestern Oklahoma State University,Enid,OK,61400.0,35500.0,10.673184,0.037914328,16.946182,0.0,1.8086972,0.0,0.82181358,-8.3015184,277.3333333333333,Public
02021,Northwestern State University,Shreveport,LA,57700.0,32900.0,20.838663,0.24015978,13.357229,0.82787585,2.783468,0.17251825,-9.0719481,-10.291585,1715.333333333333,Public
01739,Northwestern University,Chicago,IL,168500.0,72600.0,3.0700424,14.244716,55.186344,7.9306884,1.6942441,0.2434755,0.025295248,-1.677125,1782.0,Private not-for-profit
11824,Wisconsin Indianhead Technical College,Rice Lake,WI,64000.0,29200.0,11.806889,0.56929874,7.9452524,0.033620831,0.93808705,0.0039695739,0.83066636,-0.30713299,642.0,Public
04072,Northwood University,Saginaw,MI,86000.0,45400.0,9.6529255,3.6004112,24.421947,3.0569301,2.3574324,0.29508317,-0.86642665,0.023769099,673.0,Private not-for-profit
03692,Norwich University,Claremont,VT,88200.0,54600.0,8.2054548,0.86168879,33.745037,0.0,2.7689335,0.0,-3.6624391,-7.2426958,374.0,Private not-for-profit
02065,Notre Dame Of Maryland University,Baltimore,MD,81100.0,45900.0,9.0509396,0.87505078,24.74972,0.0,2.240082,0.0,0.024245963,-0.62088716,135.6666666666667,Private not-for-profit
01509,Nova Southeastern University,Miami,FL,64000.0,43500.0,13.516561,1.5008928,24.109715,0.0,3.2588043,0.0,-1.5060371,-7.765224,286.3333333333333,Private not-for-profit
21661,Elaine P. Nunez Community College,New Orleans,LA,47200.0,23800.0,25.470055,0.098706163,10.041587,0.056473266,2.5575976,0.014383771,7.9991579,13.582309,291.5,Public
01824,Oakland City University,Evansville,IN,60300.0,27500.0,12.364993,0.052906096,2.6952448,0.05214883,0.33326682,0.0064481995,-9.3021441,-23.832973,153.5,Private not-for-profit
02303,Oakland Community College,Detroit,MI,93400.0,27600.0,7.7071757,1.0537181,10.791954,0.42927623,0.83175486,0.033085074,10.225264,15.291246,3193.333333333334,Public
02307,Oakland University,Detroit,MI,110600.0,43600.0,5.0972743,1.6467075,21.626646,0.0,1.1023695,0.0,1.8982595,3.6061816,1665.666666666667,Public
09896,Oakton Community College,Chicago,IL,75500.0,33500.0,10.774391,1.0597216,17.915272,0.61730587,1.9302616,0.066510946,3.5062854,3.6431067,1495.333333333333,Public
03086,Oberlin College,Lorain,OH,127100.0,38900.0,4.1793933,7.7537189,29.863447,2.263541,1.2481108,0.094602272,-1.9232249,-5.4380684,657.3333333333334,Private not-for-profit
01249,Occidental College,Los Angeles,CA,122400.0,49000.0,8.5336227,8.6651602,39.126663,2.0575826,3.3389218,0.17558631,-4.8552971,-10.053344,380.0,Private not-for-profit
02624,Ocean County College,Toms River,NJ,81600.0,32800.0,8.7761393,0.3724359,15.941401,0.49217609,1.3990396,0.043194059,-0.90753406,-2.8116136,1510.0,Public
03596,Odessa College,Midland,TX,50900.0,34800.0,20.727978,0.10583673,22.722612,1.1935855,4.709938,0.24740614,-4.4728661,-7.7280059,912.3333333333334,Public
30300,Ogeechee Technical College,Statesboro,GA,41600.0,19600.0,30.542013,0.18524508,4.4475904,0.0056603248,1.3583837,0.0017287772,-3.3201516,3.0748422,363.6666666666667,Public
01586,Oglethorpe University,Atlanta,GA,98600.0,42700.0,7.119669,2.6442704,32.811771,0.11564127,2.3360896,0.0082332762,5.1583028,12.39763,145.6666666666667,Private not-for-profit
03035,Ohio Dominican University,Columbus,OH,73700.0,37100.0,8.5124884,0.74622607,13.787399,0.035027578,1.1736509,0.0029817186,-1.602168,-2.3799169,169.6666666666667,Private not-for-profit
03089,Ohio Northern University,Findlay,OH,91300.0,63200.0,3.0293937,0.4204343,52.099304,5.635673,1.5782932,0.17072673,0.97888142,-2.3789506,629.0,Private not-for-profit
03100,Ohio University,Athens,OH,90900.0,42000.0,5.1085258,1.5766177,15.213553,0.24494186,0.7771883,0.012512919,1.8586429,0.68320918,5009.0,Public
03109,Ohio Wesleyan University,Columbus,OH,103000.0,46500.0,4.2281747,5.031949,41.290085,2.149241,1.7458168,0.090873659,-1.2242782,-1.0416595,389.0,Private not-for-profit
04481,Ohlone College,San Francisco,CA,91100.0,38500.0,7.1223803,0.67943281,29.00564,0.83419651,2.065892,0.059414648,4.5473909,5.3405051,1059.333333333333,Public
03164,Oklahoma Baptist University,Oklahoma City,OK,91700.0,39500.0,5.5161223,1.0045005,12.274143,1.9445164,0.67705673,0.1072619,-1.6894294,-4.9250274,341.0,Private not-for-profit
03165,Oklahoma Christian University,Oklahoma City,OK,88100.0,36100.0,6.1223664,0.89625686,20.564335,0.0,1.2590239,0.0,-2.0941031,-4.0658107,374.6666666666667,Private not-for-profit
10391,Oklahoma City Community College,Oklahoma City,OK,66900.0,30100.0,14.136457,0.66109008,12.905701,0.16764963,1.8244088,0.023699718,3.0027013,4.8760643,1379.666666666667,Public
03166,Oklahoma City University,Oklahoma City,OK,101700.0,39600.0,7.0655866,1.5325353,20.916021,2.4227505,1.4778396,0.17118153,-5.0187349,-5.7665105,214.5,Private not-for-profit
03174,Oklahoma Panhandle State University,Guymon,OK,56900.0,33600.0,12.205757,0.23958082,20.735069,0.033253998,2.5308723,0.0040589022,2.7043669,3.2196131,183.0,Public
03172,Oklahoma State University Institute Of Technology - Okmulgee,Okmulgee,OK,53900.0,33100.0,17.298912,0.12807773,15.233892,0.33303708,2.6352975,0.05761179,-0.19406056,-1.5280093,551.0,Public
03170,Oklahoma State University,Stillwater,OK,90000.0,45800.0,6.1238341,1.4718188,32.675652,1.8076999,2.0010026,0.11070054,-2.037164,-6.8389683,2994.666666666667,Public
03728,Old Dominion University,Virginia Beach,VA,82400.0,44300.0,8.4604912,0.4807609,28.022749,0.23506595,2.370862,0.019887734,-2.8976226,-6.9875689,1549.0,Public
01741,Olivet Nazarene University,Bourbonnais,IL,81400.0,35800.0,6.5652752,0.6792413,18.554525,0.023711992,1.2181556,0.0015567575,-2.1952002,-6.1928296,415.6666666666667,Private not-for-profit
13005,Olympian Academy Of Cosmetology,Alamogordo,NM,44200.0,13400.0,24.415569,0.081978112,1.2229955,1.1285076,0.29860133,0.27553156,4.3651853,4.0239086,105.0,Private for-profit
03784,Olympic College,Seattle,WA,75700.0,30800.0,8.9990158,0.170182,10.132466,0.0,0.9118222,0.0,0.73623151,-1.5325315,979.0,Public
02875,Onondaga Community College,Syracuse,NY,72800.0,30200.0,11.109529,0.34980983,8.263876,0.19255984,0.91807759,0.021392489,3.07991,3.8492837,1512.333333333333,Public
03985,Oral Roberts University,Tulsa,OK,76600.0,32700.0,9.452364,1.0578524,15.178795,0.0,1.434755,0.0,-0.85453838,-6.1178417,615.6666666666666,Private not-for-profit
02876,Orange County Community College,Poughkeepsie,NY,80200.0,33700.0,9.4203339,0.14541766,17.051229,0.0086118439,1.6062828,0.00081126444,1.2610459,1.1524025,1110.0,Public
25132,Orange Technical Education Centers - Orlando Technical,Orlando,FL,46000.0,19200.0,24.62009,0.076333046,6.1993213,0.052739423,1.5262785,0.012984494,-9.4148026,-21.351421,172.3333333333333,Public
06815,Orangeburg - Calhoun Technical College,Columbia,SC,37200.0,23200.0,33.353142,0.12861834,4.2138081,0.0,1.4054374,0.0,-6.0286565,2.0921934,410.3333333333333,Public
